shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.382,0.575,0.106,0.644,2013-14,Delaware
2pt Jumpers,0.301,0.396,0.053,0.418,2013-14,Delaware
3pt Shots,0.317,0.327,0.004,0.32799999999999996,2013-14,Delaware
