name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Christian Thomas,28,0.139,0.10800000000000001,0.526,0.078,0.106,0.556,2013-14
Nick Osborne,11,0.146,0.125,0.667,0.08800000000000001,0.136,0.6,2013-14
Milton Doyle,9,0.084,0.094,0.75,0.008,0,0,2013-14
Cody Johnson,6,0.3,0.231,0.5,0,0,NA,2013-14
Joe Crisman,5,0.071,0.055999999999999994,0.5,0.027999999999999997,0.083,1,2013-14
Matt O'Leary,4,0.08900000000000001,0.10300000000000001,0.75,0,0,NA,2013-14
Jeff White,3,0.022000000000000002,0.043,1,0.012,0,0,2013-14
Tony Nixon,3,0,0,NA,0.667,1,0.5,2013-14
Devon Turk,2,0.043,0,0,0,0,NA,2013-14
Jeremy King,1,0.091,0.111,1,0,0,NA,2013-14
Total,72,0.096,0.09,0.608,0.038,0.053,0.526,2013-14
