start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.10400000000000001,0.43799999999999994,0.386,0.607,0.207,0.33299999999999996,0.40700000000000003,0.22,2013-14,LoyolaChicago
"Rebound, 11-30 s",0.244,0.466,0.252,0.64,0.387,0.33299999999999996,0.361,0.325,2013-14,LoyolaChicago
"Score, 0-10 s",0.037000000000000005,0.5589999999999999,0.353,0.556,0.196,0.5,0.451,0.391,2013-14,LoyolaChicago
"Score, 11-30 s",0.395,0.5329999999999999,0.266,0.6940000000000001,0.364,0.373,0.37,0.382,2013-14,LoyolaChicago
"Steal, 0-10 s",0.07200000000000001,0.619,0.624,0.619,0.198,0.5,0.17800000000000002,0.5,2013-14,LoyolaChicago
"Steal, 11-30 s",0.037000000000000005,0.461,0.17600000000000002,0.222,0.41200000000000003,0.524,0.41200000000000003,0.33299999999999996,2013-14,LoyolaChicago
Transition,0.213,0.52,0.461,0.606,0.20199999999999999,0.41700000000000004,0.337,0.31,2013-14,LoyolaChicago
