name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Edward Hardt,18,0.11,0.12,0.667,0,0,NA,2018-19,HoustonBaptist
Philip McKenzie,18,0.18899999999999997,0.17,0.5710000000000001,0.14800000000000002,0.111,0.25,2018-19,HoustonBaptist
Ty Dalton,17,0.16699999999999998,0.152,0.583,0.14800000000000002,0.3,0.75,2018-19,HoustonBaptist
Braxton Bonds,17,0.086,0.09699999999999999,0.643,0.054000000000000006,0.077,0.33299999999999996,2018-19,HoustonBaptist
Benjamin Uloko,13,0.147,0.16699999999999998,0.727,0.051,0,0,2018-19,HoustonBaptist
Ian DuBose,11,0.049,0.043,0.5710000000000001,0.044000000000000004,0.077,0.5,2018-19,HoustonBaptist
Jackson Stent,11,0.29600000000000004,0.3,0.75,0.125,0,0,2018-19,HoustonBaptist
Oliver Lynch-Daniels,5,0.054000000000000006,0.067,0.667,0.036000000000000004,0.045,0.5,2018-19,HoustonBaptist
Qon Murphy,4,0.15,0.111,0.33299999999999996,0.045,0.33299999999999996,1,2018-19,HoustonBaptist
Jalon Gates,2,0.037000000000000005,0.059000000000000004,1,0,0,NA,2018-19,HoustonBaptist
Stephen O'Suji,2,0.02,0,0,0.032,0.1,1,2018-19,HoustonBaptist
Nick Jones,2,0.125,0.2,1,1,NA,0,2018-19,HoustonBaptist
Total,120,0.106,0.11199999999999999,0.634,0.057999999999999996,0.07400000000000001,0.4,2018-19,HoustonBaptist
