name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Cleanthony Early,43,0.203,0.168,0.593,0.131,0.048,0.125,2012-13,WichitaSt.
Carl Hall,40,0.19,0.184,0.655,0.098,0.11900000000000001,0.455,2012-13,WichitaSt.
Ehimen Orukpe,26,0.364,0.31,0.562,0.256,0.4,0.4,2012-13,WichitaSt.
Tekele Cotton,17,0.10400000000000001,0.15,0.857,0.132,0.179,0.5,2012-13,WichitaSt.
Jake White,14,0.128,0.152,0.833,0.222,0.062,0.125,2012-13,WichitaSt.
Ron Baker,8,0.267,0.28600000000000003,0.5,0.14300000000000002,0.125,0.5,2012-13,WichitaSt.
Malcolm Armstead,6,0.031,0.037000000000000005,0.667,0.01,0.031,1,2012-13,WichitaSt.
Chadrack Lufile,6,0.217,0.25,0.8,0.083,0.25,1,2012-13,WichitaSt.
Demetric Williams,5,0.015,0.025,1,0.027999999999999997,0,0,2012-13,WichitaSt.
Nick Wiggins,3,0.067,0.1,1,0.032,0.125,1,2012-13,WichitaSt.
Fred VanVleet,2,0.045,0.1,1,0,0,NA,2012-13,WichitaSt.
Evan Wessel,1,0,0,NA,0.2,0,0,2012-13,WichitaSt.
Total,171,0.141,0.14800000000000002,0.667,0.09300000000000001,0.09,0.33299999999999996,2012-13,WichitaSt.
