name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Grant Williams,23,0.154,0.172,0.762,0.009000000000000001,0.011000000000000001,0.5,2017-18,Tennessee
Admiral Schofield,20,0.16899999999999998,0.185,0.7140000000000001,0.033,0.068,0.8,2017-18,Tennessee
Kyle Alexander,17,0.21100000000000002,0.19,0.733,0.049,0.055999999999999994,0.5,2017-18,Tennessee
Jordan Bowden,9,0.10400000000000001,0.192,1,0.042,0,0,2017-18,Tennessee
Lamonte Turner,8,0.083,0.107,0.6,0.034,0.05,0.5,2017-18,Tennessee
Derrick Walker,7,0.16699999999999998,0.15,0.6,0.11800000000000001,0,0,2017-18,Tennessee
John Fulkerson,6,0.182,0.077,0.25,0.1,0.2,0.5,2017-18,Tennessee
Jalen Johnson,1,0.33299999999999996,0.33299999999999996,1,0,NA,NA,2017-18,Tennessee
Jordan Bone,1,0.017,0.036000000000000004,1,0,0,NA,2017-18,Tennessee
Yves Pons,1,0.125,0.2,1,0,NA,NA,2017-18,Tennessee
James Daniel III,1,0,0,NA,0.042,0.111,1,2017-18,Tennessee
Total,94,0.129,0.151,0.722,0.026000000000000002,0.034,0.474,2017-18,Tennessee
