name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Admiral Schofield,396,0.554,0.528,0.21,0.6509999999999999,0.593,0.381,0.391,0.39,0.409,0.395,0.9690000000000001,0.22699999999999998,0.7559999999999999,2017-18
Grant Williams,387,0.544,0.47700000000000004,0.35100000000000003,0.684,0.602,0.584,0.385,0.506,0.065,0.12,0.667,0.5479999999999999,0.764,2017-18
Lamonte Turner,296,0.5660000000000001,0.517,0.203,0.467,0.46399999999999997,0.19899999999999998,0.33899999999999997,0.4,0.598,0.395,0.8140000000000001,0.287,0.882,2017-18
Jordan Bowden,249.00000000000003,0.54,0.496,0.193,0.542,0.5,0.289,0.292,0.619,0.518,0.395,0.902,0.39799999999999996,0.737,2017-18
Jordan Bone,235,0.49100000000000005,0.449,0.255,0.467,0.14300000000000002,0.44299999999999995,0.35600000000000004,0.135,0.302,0.38,0.852,0.23800000000000002,0.821,2017-18
James Daniel III,161,0.536,0.506,0.099,0.312,0,0.149,0.375,0.222,0.752,0.37200000000000005,0.9109999999999999,0.273,0.727,2017-18
Kyle Alexander,112.99999999999999,0.697,0.6859999999999999,0.628,0.8170000000000001,0.603,0.363,0.439,0.833,0.009000000000000001,1,1,0.46,0.7120000000000001,2017-18
Chris Darrington,52,0.49699999999999994,0.423,0.34600000000000003,0.611,0.818,0.28800000000000003,0.133,0.5,0.365,0.316,1,0.5,0.769,2017-18
Derrick Walker,47,0.561,0.596,0.638,0.667,0.6,0.36200000000000004,0.47100000000000003,0.875,0,NA,NA,0.532,0.4,2017-18
John Fulkerson,42,0.496,0.429,0.524,0.591,0.5379999999999999,0.47600000000000003,0.25,0.8,0,NA,NA,0.524,0.727,2017-18
Yves Pons,14.000000000000002,0.5690000000000001,0.5710000000000001,0.5710000000000001,0.625,0.4,0.214,0,NA,0.214,0.667,1,0.14300000000000002,0.5,2017-18
Jalen Johnson,11,0.6689999999999999,0.682,0.273,1,0,0.182,0,NA,0.545,0.5,1,0.182,0.5,2017-18
Zach Kent,6,0.33299999999999996,0.33299999999999996,0.16699999999999998,0,NA,0.667,0.5,1,0.16699999999999998,0,NA,0,NA,2017-18
Brad Woodson,2,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2017-18
Lucas Campbell,1,1.5,1.5,0,NA,NA,0,NA,NA,1,1,1,0,NA,2017-18
"WATERS,TREMONT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
Total,2012,0.549,0.508,0.276,0.619,0.532,0.36700000000000005,0.363,0.46299999999999997,0.35700000000000004,0.38,0.894,0.355,0.757,2017-18
