shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.365,0.527,0.154,0.623,2014-15
2pt Jumpers,0.261,0.36700000000000005,0.049,0.386,2014-15
3pt Shots,0.374,0.325,0.002,0.326,2014-15
