name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jacorey Williams,484,0.56,0.535,0.368,0.691,0.569,0.601,0.457,0.474,0.031,0.133,1,0.306,0.696,2016-17
Giddy Potts,407,0.605,0.575,0.253,0.748,0.312,0.26,0.406,0.18600000000000003,0.486,0.384,0.9079999999999999,0.256,0.8079999999999999,2016-17
Upshaw Reggie,379,0.595,0.569,0.396,0.74,0.514,0.33,0.44,0.2,0.27399999999999997,0.317,0.909,0.335,0.7240000000000001,2016-17
Tyrik Dixon,177,0.507,0.483,0.305,0.48100000000000004,0.231,0.33899999999999997,0.36700000000000005,0.409,0.35600000000000004,0.397,0.88,0.27699999999999997,0.653,2016-17
Antwain Johnson,136,0.505,0.449,0.34600000000000003,0.489,0.217,0.301,0.341,0.071,0.353,0.33299999999999996,1,0.544,0.6890000000000001,2016-17
Xavier Habersham,129,0.6619999999999999,0.655,0.17800000000000002,0.7390000000000001,0.8240000000000001,0.155,0.45,0.222,0.667,0.45299999999999996,0.9229999999999999,0.163,0.7140000000000001,2016-17
Brandon Walters,115.99999999999999,0.627,0.603,0.612,0.775,0.636,0.379,0.341,0.8,0.009000000000000001,0,NA,0.284,0.758,2016-17
Simpson Edward,111.00000000000001,0.515,0.518,0.09,0.6,0.667,0.153,0.294,0.4,0.757,0.369,0.935,0.198,0.455,2016-17
Aldonis Foote,69,0.434,0.413,0.536,0.568,0.28600000000000003,0.391,0.222,0.33299999999999996,0.07200000000000001,0.2,1,0.319,0.545,2016-17
Karl Gamble,40,0.47000000000000003,0.462,0.425,0.588,0.4,0.475,0.368,0.857,0.1,0.25,1,0.525,0.47600000000000003,2016-17
Quavius Copeland,26,0.554,0.5379999999999999,0.192,0.8,0,0.385,0.4,0.25,0.423,0.364,1,0.308,0.625,2016-17
Chase Miller,3,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2016-17
Stephen Strachan,0,1.053,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2016-17
Total,2077,0.5670000000000001,0.5429999999999999,0.335,0.6809999999999999,0.47600000000000003,0.366,0.41200000000000003,0.374,0.299,0.36700000000000005,0.9209999999999999,0.304,0.6990000000000001,2016-17
