shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.309,0.608,0.10300000000000001,0.6779999999999999,2016-17
2pt Jumpers,0.331,0.35,0.059000000000000004,0.373,2016-17
3pt Shots,0.36,0.32299999999999995,0.004,0.325,2016-17
