name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Patric Young,27,0.18600000000000003,0.18899999999999997,0.75,0.023,0.034,0.667,2012-13,Florida
Erik Murphy,19,0.15,0.127,0.583,0.08900000000000001,0.054000000000000006,0.28600000000000003,2012-13,Florida
Will Yeguete,15,0.141,0.156,0.778,0.133,0.071,0.16699999999999998,2012-13,Florida
Casey Prather,15,0.14300000000000002,0.16899999999999998,1,0.1,0.055999999999999994,0.2,2012-13,Florida
Mike Rosario,5,0.051,0.051,0.6,0,0,NA,2012-13,Florida
Michael Frazier,4,0.188,0.14300000000000002,0.33299999999999996,0,0,NA,2012-13,Florida
Devon Walker,2,0.14300000000000002,0.33299999999999996,1,0,NA,NA,2012-13,Florida
Jacob Kurtz,2,0.2,0,0,0.5,0.5,1,2012-13,Florida
Scottie Wilbekin,2,0,0,NA,0.013999999999999999,0,0,2012-13,Florida
Kenny Boynton,2,0,0,NA,0.013999999999999999,0,0,2012-13,Florida
Total,93,0.102,0.109,0.723,0.040999999999999995,0.031,0.292,2012-13,Florida
