shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.29,0.589,0.111,0.6629999999999999,2012-13,Florida
2pt Jumpers,0.381,0.28800000000000003,0.076,0.311,2012-13,Florida
3pt Shots,0.32899999999999996,0.31,0.005,0.311,2012-13,Florida
