shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.349,0.526,0.14,0.612,2014-15
2pt Jumpers,0.244,0.324,0.096,0.359,2014-15
3pt Shots,0.408,0.302,0.025,0.31,2014-15
