name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Gabe Levin,24,0.146,0.10400000000000001,0.444,0.094,0.12,0.5,2015-16
Nick Faust,16,0.067,0.048,0.444,0.059000000000000004,0.14300000000000002,0.833,2015-16
Roschon Prince,14,0.08199999999999999,0.081,0.625,0.086,0.083,0.16699999999999998,2015-16
Mason Riggins,12,0.092,0.07,0.5,0.14300000000000002,0.25,0.5,2015-16
Travis Hammonds,9,0.14300000000000002,0.23800000000000002,1,0.05,0.091,0.75,2015-16
AJ Spencer,8,0.078,0.091,0.667,0.02,0.026000000000000002,0.5,2015-16
Branford Jones,3,0.032,0,0,0.034,0.05,0.5,2015-16
Noah Blackwell,2,0,0,NA,0.04,0,0,2015-16
Justin Bibbins,1,0,0,NA,0.01,0,0,2015-16
Temidayo Yussuf,1,0.5,1,1,NA,NA,NA,2015-16
Total,90,0.086,0.078,0.556,0.052000000000000005,0.076,0.486,2015-16
