name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Nana Foulland,36,0.17800000000000002,0.185,0.7140000000000001,0.04,0.059000000000000004,0.75,2017-18
Nate Sestina,17,0.209,0.217,0.7140000000000001,0.059000000000000004,0.10300000000000001,1,2017-18
Zach Thomas,14,0.07200000000000001,0.113,0.9229999999999999,0,0,NA,2017-18
Bruce Moore,8,0.163,0.154,0.5710000000000001,0.083,0,0,2017-18
Kimbal Mackenzie,4,0.045,0,0,0.086,0.182,0.667,2017-18
Stephen Brown,4,0.025,0.038,1,0.01,0.024,1,2017-18
John Meeks,4,0.154,0.1,0.5,0,0,NA,2017-18
Jimmy Sotos,2,0.051,0.053,0.5,0,0,NA,2017-18
Nate Jones,2,0.222,0.2,0.5,0,0,NA,2017-18
Avi Toomer,1,0.059000000000000004,0,0,0,0,NA,2017-18
Matt O'Reilly,1,1,1,1,NA,NA,NA,2017-18
Paul Newman,1,0.16699999999999998,0.25,1,0,NA,NA,2017-18
Total,94,0.10800000000000001,0.122,0.7140000000000001,0.03,0.051,0.75,2017-18
