name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Rashad Whack,437,0.562,0.511,0.28600000000000003,0.504,0.175,0.195,0.424,0.278,0.519,0.366,0.807,0.391,0.789,2013-14
Julian Norfleet,430.99999999999994,0.557,0.517,0.436,0.5529999999999999,0.028999999999999998,0.188,0.43200000000000005,0,0.376,0.34600000000000003,0.536,0.376,0.741,2013-14
Sam Prescott,319,0.517,0.48100000000000004,0.348,0.541,0.267,0.254,0.395,0.281,0.39799999999999996,0.32299999999999995,0.805,0.23800000000000002,0.789,2013-14
Byron Ashe,188,0.523,0.505,0.22899999999999998,0.465,0.35,0.064,0.25,0.33299999999999996,0.7070000000000001,0.361,0.8540000000000001,0.218,0.659,2013-14
Gregory Graves,153,0.543,0.493,0.6409999999999999,0.541,0.45299999999999996,0.209,0.375,0.16699999999999998,0.15,0.304,1,0.621,0.674,2013-14
Will Miller,150,0.589,0.5770000000000001,0.02,0,NA,0.06,0.444,1,0.92,0.39899999999999997,0.982,0.1,0.8,2013-14
Taylor Danaher,139,0.6659999999999999,0.608,0.741,0.65,0.627,0.23,0.5,0.375,0.028999999999999998,0.25,1,0.5539999999999999,0.8440000000000001,2013-14
Khalid Nwandu,52,0.47600000000000003,0.423,0.75,0.41,0.062,0.135,0.429,0,0.115,0.33299999999999996,0.5,1.038,0.556,2013-14
Kristijan Krajina,28.000000000000004,0.611,0.625,0.75,0.619,0.769,0.214,0.5,0.667,0.036000000000000004,1,1,0.35700000000000004,0.5,2013-14
Aaron Brown,11,0.523,0.545,0.182,1,1,0.182,0.5,0,0.636,0.28600000000000003,0.5,0.091,0,2013-14
Liam McManimon,9,0.275,0.111,0.33299999999999996,0.33299999999999996,0,0,NA,NA,0.667,0,NA,0.444,1,2013-14
Will Lyle,6,0.5,0.5,0.33299999999999996,0.5,0,0.667,0.5,0.5,0,NA,NA,0,NA,2013-14
"JOHNSON,GARY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14
Maalik Howard,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14
Total,1923,0.554,0.515,0.384,0.542,0.29,0.183,0.419,0.23800000000000002,0.434,0.355,0.797,0.36700000000000005,0.7390000000000001,2013-14
