name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Simon Okolue,31,0.18899999999999997,0.192,0.7140000000000001,0.043,0,0,2017-18,DelawareSt.
Artem Tavakalyan,15,0.17600000000000002,0.217,0.769,0.024,0,0,2017-18,DelawareSt.
Kavon Waller,7,0.115,0.14300000000000002,0.667,0.098,0.25,0.75,2017-18,DelawareSt.
Demola Onifade,6,0.21100000000000002,0,0,0.069,0.25,0.5,2017-18,DelawareSt.
Johnathan Walker,6,0.079,0.047,0.33299999999999996,0,0,NA,2017-18,DelawareSt.
Daivon Gamble,6,0.231,0.25,0.667,0.5,NA,0,2017-18,DelawareSt.
Ameer Bennett,4,0.174,0.25,0.75,0,0,NA,2017-18,DelawareSt.
Saleick Edwards,3,0.053,0.091,1,0.133,0,0,2017-18,DelawareSt.
Marquis Collins,3,0.047,0.038,0.5,0.013000000000000001,0.037000000000000005,1,2017-18,DelawareSt.
Pinky Wiley,3,0.034,0,0,0.012,0.028999999999999998,1,2017-18,DelawareSt.
Kobie Gantz,3,0.158,0.222,0.667,0,0,NA,2017-18,DelawareSt.
Joseph Lewis,3,0.036000000000000004,0,0,0.025,0.034,0.5,2017-18,DelawareSt.
Jonathan Mitchell,1,0.042,0,0,0,0,NA,2017-18,DelawareSt.
Myles Carter,1,0,0,NA,0.25,0,0,2017-18,DelawareSt.
"AMEER,BENNETT",1,0.16699999999999998,0.33299999999999996,1,0,0,NA,2017-18,DelawareSt.
Reginald Giles,1,0.5,0,0,0,0,NA,2017-18,DelawareSt.
Total,94,0.125,0.129,0.603,0.035,0.033,0.33299999999999996,2017-18,DelawareSt.
