start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.12300000000000001,0.455,0.42700000000000005,0.588,0.221,0.136,0.35200000000000004,0.32899999999999996,2016-17,Alabama
"Rebound, 11-30 s",0.223,0.406,0.263,0.474,0.391,0.326,0.34600000000000003,0.29600000000000004,2016-17,Alabama
"Score, 0-10 s",0.047,0.5329999999999999,0.368,0.607,0.158,0.33299999999999996,0.474,0.361,2016-17,Alabama
"Score, 11-30 s",0.391,0.43700000000000006,0.247,0.532,0.40299999999999997,0.31,0.35,0.344,2016-17,Alabama
"Steal, 0-10 s",0.066,0.6920000000000001,0.589,0.762,0.215,0.478,0.196,0.47600000000000003,2016-17,Alabama
"Steal, 11-30 s",0.025,0.573,0.22,0.556,0.366,0.33299999999999996,0.415,0.529,2016-17,Alabama
Transition,0.23600000000000002,0.537,0.461,0.653,0.207,0.266,0.332,0.36200000000000004,2016-17,Alabama
