shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.26,0.536,0.17800000000000002,0.652,2011-12,Kansas
2pt Jumpers,0.42100000000000004,0.317,0.12300000000000001,0.361,2011-12,Kansas
3pt Shots,0.318,0.341,0.009000000000000001,0.345,2011-12,Kansas
