name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Thomas Robinson,47,0.142,0.141,0.639,0.049,0.051,0.364,2011-12,Kansas
Jeff Withey,27,0.14800000000000002,0.11699999999999999,0.529,0.128,0.14300000000000002,0.4,2011-12,Kansas
Kevin Young,14,0.14300000000000002,0.032,0.14300000000000002,0.20600000000000002,0.1,0.14300000000000002,2011-12,Kansas
Travis Releford,13,0.08199999999999999,0.066,0.5,0.091,0.14800000000000002,0.8,2011-12,Kansas
Justin Wesley,8,0.33299999999999996,0.2,0.375,0,0,NA,2011-12,Kansas
Elijah Johnson,8,0.057999999999999996,0.057,0.75,0.063,0.095,0.5,2011-12,Kansas
Tyshawn Taylor,4,0.013999999999999999,0.023,1,0,0,NA,2011-12,Kansas
Conner Teahan,1,0.055999999999999994,0.1,1,0,0,NA,2011-12,Kansas
Naadir Tharpe,1,0.125,0.5,1,0,0,NA,2011-12,Kansas
Total,123,0.107,0.09300000000000001,0.56,0.055999999999999994,0.059000000000000004,0.405,2011-12,Kansas
