shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.376,0.613,0.092,0.675,2015-16,EasternKy.
2pt Jumpers,0.256,0.361,0.057999999999999996,0.384,2015-16,EasternKy.
3pt Shots,0.368,0.376,0.006999999999999999,0.379,2015-16,EasternKy.
