name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Nick Mayo,22,0.125,0.11199999999999999,0.647,0.038,0.03,0.4,2015-16,EasternKy.
Javontae Hawkins,21,0.12300000000000001,0.158,0.889,0.017,0,0,2015-16,EasternKy.
Jarelle Reischel,11,0.081,0.1,0.8,0.009000000000000001,0,0,2015-16,EasternKy.
Ja'Mill Powell,9,0.25,0.33299999999999996,0.875,0.042,0,0,2015-16,EasternKy.
Pratt Anthony,6,0.158,0.14300000000000002,0.667,0,0,NA,2015-16,EasternKy.
Greg King,4,0.114,0.13,0.75,0,0,NA,2015-16,EasternKy.
Paul Jackson,2,0,0,NA,0.065,0.062,0.5,2015-16,EasternKy.
Jaylen Babb-Harrison,1,0.055999999999999994,0,0,0,0,NA,2015-16,EasternKy.
Dujuanta Weaver,1,0.125,0,0,0,0,NA,2015-16,EasternKy.
Tommy Matthews,1,0.5,0,0,0,NA,NA,2015-16,EasternKy.
Total,78,0.10800000000000001,0.122,0.742,0.022000000000000002,0.015,0.273,2015-16,EasternKy.
