name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Phillip Anglade,16,0.107,0.075,0.462,0.033,0.03,0.33299999999999996,2015-16,VMI
QJ Peterson,13,0.08,0.09699999999999999,0.667,0.016,0,0,2015-16,VMI
Trey Chapman,12,0.133,0.17800000000000002,0.727,0.015,0,0,2015-16,VMI
Julian Eleby,4,0.036000000000000004,0.043,0.667,0,0,NA,2015-16,VMI
Fred Iruafemi,3,0.077,0.091,1,0.057,0.071,0.5,2015-16,VMI
Austin Vereen,3,0.182,0.2,0.5,0.043,0,0,2015-16,VMI
Jordan Weethee,2,0.1,0.14300000000000002,1,0,NA,NA,2015-16,VMI
Adrian Rich,2,0.055999999999999994,0.095,1,0,0,NA,2015-16,VMI
Armani Branch,1,0,0,NA,0.083,0,0,2015-16,VMI
Chase Jones,1,1,1,1,NA,NA,NA,2015-16,VMI
Total,57,0.086,0.095,0.6509999999999999,0.02,0.012,0.2,2015-16,VMI
