shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.255,0.647,0.09,0.7120000000000001,2015-16,Nebraska
2pt Jumpers,0.405,0.36700000000000005,0.091,0.40399999999999997,2015-16,Nebraska
3pt Shots,0.34,0.366,0.005,0.368,2015-16,Nebraska
