name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dave Dudzinski,36,0.19399999999999998,0.185,0.515,0.021,0.032,0.667,2013-14,HolyCross
Taylor Abt,20,0.457,0.45,0.562,0.364,0.4,0.5,2013-14,HolyCross
Eric Green,17,0.11699999999999999,0.046,0.231,0.047,0.061,0.5,2013-14,HolyCross
Malachi Alexander,12,0.081,0.135,0.833,0.091,0.20800000000000002,0.833,2013-14,HolyCross
Malcolm Miller,12,0.12,0.158,0.818,0.012,0,0,2013-14,HolyCross
Justin Burrell,2,0.018000000000000002,0,0,0.018000000000000002,0,0,2013-14,HolyCross
Cullen Hamilton,1,0,0,NA,0.023,0,0,2013-14,HolyCross
Anthony Thompson,1,0,0,NA,0.062,0,0,2013-14,HolyCross
Robert Champion,1,0.125,0.16699999999999998,1,0,NA,NA,2013-14,HolyCross
Christopher Morgan,1,0.33299999999999996,0.33299999999999996,1,0,NA,NA,2013-14,HolyCross
Total,103,0.13,0.132,0.5489999999999999,0.040999999999999995,0.055,0.524,2013-14,HolyCross
