name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Chris Lewis,15,0.08800000000000001,0.094,0.7140000000000001,0.016,0.037000000000000005,1,2019-20
Chris Ledlum,14,0.11800000000000001,0.12,0.545,0.086,0.083,0.33299999999999996,2019-20
Mason Forbes,10,0.16399999999999998,0.20600000000000002,0.778,0.25,0.5,1,2019-20
Danilo Djuricic,8,0.127,0.188,0.857,0,0,NA,2019-20
Robert Baker,8,0.145,0.146,0.75,0,0,NA,2019-20
Justin Bassey,4,0.047,0.053,0.667,0,0,NA,2019-20
Noah Kirkwood,4,0.036000000000000004,0.039,0.667,0.013000000000000001,0,0,2019-20
Christian Juzang,2,0.036000000000000004,0.062,1,0,0,NA,2019-20
Rio Haskett,1,0.028999999999999998,0.045,1,0,0,NA,2019-20
Bryce Aiken,1,0,0,NA,0.042,0,0,2019-20
Total,67,0.08199999999999999,0.096,0.7190000000000001,0.02,0.023,0.429,2019-20
