name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tonye Jekiri,34,0.204,0.16899999999999998,0.55,0.122,0.14300000000000002,0.5,2015-16,Miami(FL)
Kamari Murphy,13,0.128,0.121,0.7,0.044000000000000004,0.05,0.33299999999999996,2015-16,Miami(FL)
Davon Reed,10,0.10099999999999999,0.078,0.5,0.026000000000000002,0.031,0.5,2015-16,Miami(FL)
Anthony Lawrence,10,0.243,0.26899999999999996,0.778,0.077,0.33299999999999996,1,2015-16,Miami(FL)
Ja'Quan Newton,8,0.065,0.068,0.6,0.024,0.038,0.667,2015-16,Miami(FL)
Sheldon McClellan,8,0.043,0.038,0.6,0.031,0.024,0.33299999999999996,2015-16,Miami(FL)
Ivan Cruz Uceda,5,0.2,0.182,0.667,0.14300000000000002,0.2,0.5,2015-16,Miami(FL)
Ebuka Izundu,3,0.429,0.25,0.33299999999999996,0,0,NA,2015-16,Miami(FL)
Angel Rodriguez,3,0.016,0.013999999999999999,0.5,0.026000000000000002,0,0,2015-16,Miami(FL)
James Palmer,2,0,0,NA,0.067,0,0,2015-16,Miami(FL)
Total,96,0.098,0.09,0.6,0.053,0.06,0.452,2015-16,Miami(FL)
