name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Cinmeon Bowers,61,0.225,0.215,0.48100000000000004,0.075,0.12,0.429,2014-15,Auburn
KT Harrell,15,0.11800000000000001,0.154,0.769,0.022000000000000002,0.032,0.5,2014-15,Auburn
Alex Thompson,8,0.316,0.375,0.5,0.182,0,0,2014-15,Auburn
Jordon Granger,8,0.174,0.133,0.5,0,0,NA,2014-15,Auburn
Devin Waddell,5,0.28600000000000003,0,0,0.5,0.5,0.33299999999999996,2014-15,Auburn
Trayvon Reed,5,0.294,0.33299999999999996,0.6,0,NA,NA,2014-15,Auburn
TJ Lang,2,0.091,0,0,0.25,0.5,1,2014-15,Auburn
Antoine Mason,2,0.024,0.053,1,0,0,NA,2014-15,Auburn
KC Ross-Miller,1,0.018000000000000002,0.034,1,0,0,NA,2014-15,Auburn
Tahj Shamsid-Deen,1,0,0,NA,0.05,0,0,2014-15,Auburn
Malcolm Canada,1,0.013000000000000001,0,0,0,0,NA,2014-15,Auburn
BOWERS,1,0.14300000000000002,0.33299999999999996,1,0,NA,NA,2014-15,Auburn
Total,110,0.13,0.134,0.532,0.037000000000000005,0.044000000000000004,0.375,2014-15,Auburn
