name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Nic Moore,364,0.5630000000000001,0.525,0.14,0.431,0.182,0.354,0.426,0.127,0.505,0.413,0.763,0.28800000000000003,0.8,2015-16
Ben Moore,244,0.585,0.5489999999999999,0.5660000000000001,0.732,0.693,0.434,0.311,0.667,0,NA,NA,0.439,0.72,2015-16
Jordan Tolbert,239,0.586,0.561,0.7240000000000001,0.647,0.75,0.259,0.306,0.632,0.017,0.5,1,0.51,0.6559999999999999,2015-16
Shake Milton,237,0.603,0.586,0.228,0.7040000000000001,0.526,0.257,0.377,0.348,0.515,0.426,0.9420000000000001,0.215,0.725,2015-16
Markus Kennedy,216,0.524,0.514,0.523,0.628,0.5770000000000001,0.45799999999999996,0.374,0.486,0.019,0.5,1,0.306,0.561,2015-16
Sterling Brown,181,0.716,0.685,0.45299999999999996,0.72,0.49200000000000005,0.23800000000000002,0.465,0.3,0.309,0.536,0.9329999999999999,0.348,0.857,2015-16
Jarrey Foster,127,0.49100000000000005,0.484,0.512,0.5539999999999999,0.583,0.17300000000000001,0.273,0.33299999999999996,0.315,0.325,1,0.37799999999999995,0.5,2015-16
Keith Frazier,98,0.553,0.526,0.276,0.593,0.625,0.306,0.433,0.462,0.418,0.366,0.8,0.204,0.8,2015-16
Jonathan Wilfong,11,0.349,0.364,0.091,1,0,0.364,0,NA,0.545,0.33299999999999996,1,0.091,0,2015-16
Sedrick Barefield,4,0,0,0.25,0,NA,0.25,0,NA,0.5,0,NA,0.25,0,2015-16
Courtland Sutton,3,0.5,0.5,0,NA,NA,0.33299999999999996,0,NA,0.667,0.5,1,0,NA,2015-16
David Nelson,2,1,1,1,1,0,0,NA,NA,0,NA,NA,0,NA,2015-16
Jake Brudish,1,1.5,1.5,0,NA,NA,0,NA,NA,1,1,1,0,NA,2015-16
Total,1727,0.5780000000000001,0.5529999999999999,0.409,0.648,0.609,0.32299999999999995,0.369,0.39299999999999996,0.268,0.42,0.866,0.33799999999999997,0.7,2015-16
