name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Edrico McGregor,20,0.18600000000000003,0.175,0.688,0.061,0.032,0.25,2013-14,UTSA
Jordan Sims,16,0.43799999999999994,0.43799999999999994,0.5,0.154,0.33299999999999996,1,2013-14,UTSA
Phillip Jones,14,0.11,0.14300000000000002,0.778,0.08900000000000001,0,0,2013-14,UTSA
Kaj-Bjorn Sherman,12,0.22,0.192,0.556,0.081,0,0,2013-14,UTSA
Hyjii Thomas,7,0.065,0.111,1,0.017,0,0,2013-14,UTSA
George Matthews,6,0.231,0.231,1,0.14300000000000002,0.28600000000000003,0.667,2013-14,UTSA
Devon Agusi,6,0.023,0.04,1,0.01,0.027999999999999997,1,2013-14,UTSA
Keon Lewis,4,0.018000000000000002,0.033,1,0.019,0,0,2013-14,UTSA
Lucas O'Brien,3,0.375,0.33299999999999996,0.33299999999999996,0,NA,NA,2013-14,UTSA
Tyler Wood,3,0.33299999999999996,0.33299999999999996,0.667,0,0,NA,2013-14,UTSA
James Williams,1,0.2,0.25,1,0,0,NA,2013-14,UTSA
Total,92,0.131,0.146,0.687,0.043,0.038,0.28600000000000003,2013-14,UTSA
