name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tyler Davis,52,0.256,0.237,0.6890000000000001,0.149,0.2,0.429,2015-16
Jalen Jones,31,0.11199999999999999,0.113,0.545,0.079,0.111,0.375,2015-16
Tonny Trocha-Morelos,23,0.182,0.145,0.5,0.13,0,0,2015-16
Tavario Miller,12,0.282,0.23800000000000002,0.455,0.077,0,0,2015-16
Danuel House,10,0.047,0.063,0.833,0.033,0.067,0.667,2015-16
Alex Caruso,7,0.059000000000000004,0.06,0.667,0.023,0.062,1,2015-16
DJ Hogg,6,0.08900000000000001,0.14800000000000002,1,0.071,0.125,0.5,2015-16
Admon Gilder,3,0.044000000000000004,0.054000000000000006,0.667,0,0,NA,2015-16
Elijah Thomas,2,0.133,0.091,0.5,0,0,NA,2015-16
DAVIS,1,0,0,NA,0.33299999999999996,0,0,2015-16
Total,147,0.127,0.128,0.626,0.063,0.068,0.33299999999999996,2015-16
