name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jeronne Maymon,22,0.10400000000000001,0.124,0.8240000000000001,0.051,0.083,0.6,2011-12
Jarnell Stokes,20,0.145,0.205,1,0.20800000000000002,0.105,0.182,2011-12
Kenny Hall,17,0.2,0.20800000000000002,0.769,0.083,0.077,0.25,2011-12
Yemi Makanjuola,14,0.353,0.391,0.75,0.2,0.33299999999999996,0.5,2011-12
Renaldo Woolridge,11,0.21600000000000003,0.136,0.375,0.115,0.2,0.33299999999999996,2011-12
Dwight Miller,9,0.20800000000000002,0.231,0.6,0.235,0.125,0.25,2011-12
Trae Golden,6,0.038,0.045,0.667,0.027000000000000003,0.064,1,2011-12
Jordan McRae,6,0.048,0.049,0.667,0.039,0,0,2011-12
Cameron Tatum,6,0.08199999999999999,0.16699999999999998,1,0.026000000000000002,0,0,2011-12
Josh Richardson,4,0.14300000000000002,0.16699999999999998,0.667,0.023,0,0,2011-12
Skylar McBee,1,0,0,NA,0.059000000000000004,0,0,2011-12
Total,116,0.126,0.149,0.753,0.066,0.063,0.308,2011-12
