shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.29,0.599,0.114,0.6759999999999999,2011-12
2pt Jumpers,0.43,0.33299999999999996,0.096,0.368,2011-12
3pt Shots,0.27899999999999997,0.34,0.013000000000000001,0.345,2011-12
