start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.09699999999999999,0.493,0.41100000000000003,0.534,0.149,0.47600000000000003,0.44,0.306,2014-15
"Rebound, 11-30 s",0.212,0.44799999999999995,0.23399999999999999,0.528,0.35100000000000003,0.315,0.41600000000000004,0.344,2014-15
"Score, 0-10 s",0.043,0.42700000000000005,0.355,0.591,0.258,0.188,0.387,0.292,2014-15
"Score, 11-30 s",0.397,0.46399999999999997,0.20800000000000002,0.583,0.377,0.369,0.415,0.326,2014-15
"Steal, 0-10 s",0.08800000000000001,0.5710000000000001,0.6609999999999999,0.619,0.11800000000000001,0.467,0.22,0.321,2014-15
"Steal, 11-30 s",0.027999999999999997,0.5379999999999999,0.225,0.444,0.325,0.308,0.45,0.5,2014-15
Transition,0.228,0.511,0.49700000000000005,0.585,0.158,0.385,0.345,0.307,2014-15
