name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Eric Stutz,20,0.11599999999999999,0.09300000000000001,0.579,0.011000000000000001,0,0,2014-15
Ja'Mill Powell,10,0.14,0.222,0.857,0.043,0.062,0.5,2014-15
Denzel Richardson,9,0.129,0.212,0.875,0.038,0.111,1,2014-15
Corey Walden,8,0.042,0.024,0.429,0.019,0,0,2014-15
Deverin Muff,7,0.222,0.33299999999999996,0.75,0.16699999999999998,0.16699999999999998,0.33299999999999996,2014-15
Jaylen Babb-Harrison,6,0.263,0.308,0.8,0.042,0,0,2014-15
Timmy Knipp,6,0.085,0.069,0.5,0.059000000000000004,0.16699999999999998,1,2014-15
Isaac McGlone,1,0.031,0,0,0,0,NA,2014-15
Jonathan Hood,1,0.25,0.33299999999999996,1,0,NA,NA,2014-15
Daniel Norl,1,0.125,0,0,0,0,NA,2014-15
Total,69,0.096,0.095,0.649,0.033,0.039,0.455,2014-15
