name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jalen Billups,29,0.154,0.17800000000000002,0.84,0.098,0.083,0.5,2014-15
Chad Jackson,24,0.185,0.17600000000000002,0.522,0.019,0.05,1,2014-15
Tayler Persons,9,0.077,0.1,0.7140000000000001,0.011000000000000001,0.012,0.5,2014-15
Jake Giesler,7,0.16699999999999998,0.273,1,0.042,0,0,2014-15
Jordan Garnett,4,0.25,0.28600000000000003,0.667,0.14300000000000002,0,0,2014-15
Daniel Camps,4,0.09300000000000001,0.09699999999999999,0.75,0,0,NA,2014-15
Deontae Cole,3,0.375,0.5,0.667,0,0,NA,2014-15
Jared Bryant,2,0.16699999999999998,0.28600000000000003,1,0,NA,NA,2014-15
Tyler White,1,0,0,NA,0.019,0,0,2014-15
Anthony Monaco,1,0.077,0,0,0,0,NA,2014-15
Todd Johnson,1,0.125,0.2,1,0,0,NA,2014-15
Total,85,0.121,0.14400000000000002,0.72,0.023,0.022000000000000002,0.4,2014-15
