name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Anthony Bennett,40,0.23,0.22399999999999998,0.706,0.047,0.018000000000000002,0.16699999999999998,2012-13
Khem Birch,32,0.364,0.426,0.833,0.174,0.062,0.125,2012-13
Quintrell Thomas,19,0.233,0.259,0.7,0.214,0.133,0.222,2012-13
Mike Moser,16,0.222,0.222,0.667,0.049,0.048,0.25,2012-13
Bryce Dejean-Jones,11,0.10300000000000001,0.054000000000000006,0.28600000000000003,0.026000000000000002,0,0,2012-13
Savon Goodman,10,0.149,0.111,0.4,0,0,NA,2012-13
Anthony Marshall,9,0.085,0.127,1,0.016,0.04,1,2012-13
Justin Hawkins,5,0.135,0.2,0.8,0,0,NA,2012-13
Katin Reinhardt,4,0,0,NA,0.043,0.07400000000000001,0.5,2012-13
Carlos Lopez-Sosa,3,0.16699999999999998,0.231,1,0,0,NA,2012-13
Total,149,0.179,0.196,0.705,0.054000000000000006,0.035,0.22899999999999998,2012-13
