start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.111,0.466,0.379,0.444,0.263,0.44,0.358,0.33799999999999997,2012-13
"Rebound, 11-30 s",0.213,0.37799999999999995,0.29100000000000004,0.44299999999999995,0.41200000000000003,0.273,0.297,0.306,2012-13
"Score, 0-10 s",0.038,0.462,0.27699999999999997,0.5,0.292,0.474,0.431,0.28600000000000003,2012-13
"Score, 11-30 s",0.42700000000000005,0.43200000000000005,0.25,0.568,0.402,0.316,0.34700000000000003,0.311,2012-13
"Steal, 0-10 s",0.063,0.514,0.551,0.6609999999999999,0.17800000000000002,0.368,0.271,0.207,2012-13
"Steal, 11-30 s",0.028999999999999998,0.47,0.12,0.5,0.3,0.267,0.58,0.379,2012-13
Transition,0.212,0.479,0.41200000000000003,0.537,0.243,0.43200000000000005,0.345,0.29600000000000004,2012-13
