shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.34600000000000003,0.54,0.124,0.617,2019-20,William&Mary
2pt Jumpers,0.301,0.386,0.055999999999999994,0.409,2019-20,William&Mary
3pt Shots,0.353,0.348,0.018000000000000002,0.355,2019-20,William&Mary
