shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.342,0.696,0.055999999999999994,0.738,2012-13,EasternKy.
2pt Jumpers,0.317,0.33899999999999997,0.066,0.363,2012-13,EasternKy.
3pt Shots,0.341,0.314,0.012,0.317,2012-13,EasternKy.
