shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.38799999999999996,0.584,0.107,0.654,2017-18
2pt Jumpers,0.223,0.375,0.049,0.39399999999999996,2017-18
3pt Shots,0.389,0.324,0.009000000000000001,0.327,2017-18
