name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jace Hogan,25,0.2,0.25,0.769,0.068,0.027999999999999997,0.16699999999999998,2015-16,Navy
Will Kelly,16,0.081,0.09699999999999999,0.917,0.06,0.048,0.25,2015-16,Navy
Edward Alade,14,0.264,0.33299999999999996,0.857,0,0,NA,2015-16,Navy
Tom Lacey,14,0.20600000000000002,0.25,0.846,0.05,0,0,2015-16,Navy
Shawn Anderson,13,0.065,0.091,0.889,0.034,0.038,0.5,2015-16,Navy
James Hemphill,5,0.312,0.3,0.6,0,0,NA,2015-16,Navy
Tim Abruzzo,4,0.087,0.091,0.5,0.055999999999999994,0,0,2015-16,Navy
Kendall Knorr,4,0.214,0.273,1,0.038,0.111,1,2015-16,Navy
Bryce Dulin,3,0.111,0.25,1,0.077,0,0,2015-16,Navy
Tilman Dunbar,3,0.017,0.033,1,0.008,0.026000000000000002,1,2015-16,Navy
Total,101,0.111,0.146,0.84,0.042,0.03,0.26899999999999996,2015-16,Navy
