name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jaelin Llewellyn,343,0.498,0.45,0.446,0.503,0.078,0.12,0.317,0,0.434,0.289,0.767,0.309,0.7829999999999999,2019-20
Richmond Aririguzoh,198,0.628,0.616,0.8740000000000001,0.659,0.40399999999999997,0.121,0.33299999999999996,0,0.005,0,NA,0.52,0.6409999999999999,2019-20
Ryan Schwieger,183,0.5640000000000001,0.525,0.47,0.547,0.38299999999999995,0.13699999999999998,0.4,0.1,0.39299999999999996,0.361,0.8079999999999999,0.23,0.8809999999999999,2019-20
Drew Friberg,168,0.588,0.565,0.11900000000000001,0.7,0.7859999999999999,0.131,0.273,0.5,0.75,0.397,0.94,0.155,0.846,2019-20
Ethan Wright,149,0.5740000000000001,0.5539999999999999,0.309,0.522,0.375,0.047,0.429,0,0.644,0.385,0.892,0.134,0.85,2019-20
Jerome Desrosiers,98,0.632,0.617,0.255,0.8,0.45,0.092,0.33299999999999996,0.667,0.653,0.391,0.96,0.17300000000000001,0.765,2019-20
Tosan Evbuomwan,78,0.55,0.551,0.731,0.614,0.257,0.077,0.33299999999999996,0.5,0.192,0.267,1,0.397,0.516,2019-20
Ryan Langborg,73,0.5710000000000001,0.562,0.13699999999999998,0.8,0.75,0.096,0.429,0.667,0.767,0.35700000000000004,0.85,0.040999999999999995,1,2019-20
Jose Morales,69,0.621,0.58,0.406,0.5710000000000001,0.062,0.217,0.2,0,0.377,0.5379999999999999,0.929,0.377,0.8079999999999999,2019-20
Max Johns,27,0.438,0.389,0.519,0.5,0.28600000000000003,0.185,0.4,0,0.29600000000000004,0.125,1,0.29600000000000004,0.75,2019-20
Keeshawn Kellman,22,0.659,0.682,0.818,0.778,0.5710000000000001,0.182,0.25,1,0,NA,NA,0.364,0.5,2019-20
Konrad Kiszka,14.000000000000002,0.534,0.46399999999999997,0.429,0.833,0.4,0.071,0,NA,0.5,0.14300000000000002,0,0.5710000000000001,0.75,2019-20
Elijah Barnes,14.000000000000002,0.657,0.643,0.7140000000000001,0.9,0.556,0,NA,NA,0.28600000000000003,0,NA,0.643,0.667,2019-20
Jacob O'Connell,7.000000000000001,0.5,0.5,0.5710000000000001,0.5,0.5,0,NA,NA,0.429,0.33299999999999996,1,0,NA,2019-20
Charlie Bagin,4,0.6699999999999999,0.75,0,NA,NA,0,NA,NA,1,0.5,1,0.25,0,2019-20
Colby Kyle,1,0.6779999999999999,1,1,1,1,0,NA,NA,0,NA,NA,1,0,2019-20
Total,1448,0.5680000000000001,0.541,0.45,0.604,0.341,0.115,0.325,0.185,0.436,0.355,0.875,0.282,0.733,2019-20
