name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Nolan Gerrity,17,0.152,0.162,0.688,0.048,0,0,2016-17
Will Darley,9,0.09300000000000001,0.052000000000000005,0.33299999999999996,0,0,NA,2016-17
Joe Sherburne,7,0.08800000000000001,0.079,0.5,0.019,0.038,1,2016-17
Arkel Lamar,6,0.109,0.115,0.6,0.03,0,0,2016-17
Jairus Lyles,5,0.013000000000000001,0.024,1,0.018000000000000002,0.026000000000000002,0.5,2016-17
Sam Schwietz,5,0.172,0.278,1,0,0,NA,2016-17
Jourdan Grant,3,0.019,0.018000000000000002,0.5,0.055999999999999994,0.125,1,2016-17
Max Curran,2,0.105,0.077,0.5,0,0,NA,2016-17
K.J. Maura,2,0,0,NA,0.018000000000000002,0.038,1,2016-17
Rodney Elliott,1,0,0,NA,0.071,0,0,2016-17
Total,57,0.059000000000000004,0.064,0.625,0.021,0.026000000000000002,0.5,2016-17
