name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kevin Mays,35,0.203,0.247,0.71,0.03,0.033,0.5,2015-16
Aly Ahmed,27,0.11199999999999999,0.091,0.47600000000000003,0.039,0.057,0.5,2015-16
Matt Smith,12,0.132,0.14,0.667,0.17600000000000002,0.429,1,2015-16
Justin Hollins,11,0.355,0.318,0.636,0,0,NA,2015-16
Jaylin Airington,11,0.08199999999999999,0.071,0.5,0.055,0,0,2015-16
Damiyne Durham,5,0.10400000000000001,0.1,0.6,0,0,NA,2015-16
Brent Wrapp,5,0.048,0.061,0.667,0.083,0,0,2015-16
Bray Barnes,2,0.4,0.25,0.5,0,NA,NA,2015-16
Dedrick Basile,1,0.009000000000000001,0,0,0,0,NA,2015-16
Total,109,0.10800000000000001,0.11199999999999999,0.604,0.034,0.042,0.444,2015-16
