shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.40399999999999997,0.47700000000000004,0.175,0.578,2015-16
2pt Jumpers,0.255,0.33299999999999996,0.087,0.365,2015-16
3pt Shots,0.341,0.321,0.009000000000000001,0.324,2015-16
