name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Zach Haney,36,0.405,0.385,0.625,0.053,0.08800000000000001,0.75,2017-18
Chris Sengfelder,35,0.303,0.292,0.633,0.114,0.062,0.2,2017-18
Chandler Hutchison,10,0.049,0.049,0.7140000000000001,0.013000000000000001,0.019,0.5,2017-18
Justinian Jessup,5,0.174,0.231,0.75,0.02,0,0,2017-18
Robin Jorch,5,0.17600000000000002,0.091,0.33299999999999996,0.16699999999999998,0.14300000000000002,0.5,2017-18
David Wacker,4,0.28600000000000003,0.2,0.5,0,0,NA,2017-18
Casdon Jardine,3,0.375,0.4,0.667,0,0,NA,2017-18
Lexus Williams,2,0.023,0.043,1,0,0,NA,2017-18
Alex Hobbs,2,0.027000000000000003,0.021,0.5,0,0,NA,2017-18
Cam Christon,1,0.25,0.33299999999999996,1,0,NA,NA,2017-18
Total,103,0.162,0.159,0.632,0.026000000000000002,0.027000000000000003,0.429,2017-18
