shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.315,0.52,0.182,0.636,2018-19,Cincinnati
2pt Jumpers,0.257,0.366,0.071,0.39399999999999996,2018-19,Cincinnati
3pt Shots,0.428,0.355,0.013999999999999999,0.36,2018-19,Cincinnati
