shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.424,0.5660000000000001,0.132,0.6509999999999999,2011-12,Denver
2pt Jumpers,0.318,0.32299999999999995,0.08900000000000001,0.355,2011-12,Denver
3pt Shots,0.258,0.363,0.028999999999999998,0.374,2011-12,Denver
