name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ivan Aurrecoechea,25,0.13699999999999998,0.128,0.632,0.086,0.036000000000000004,0.16699999999999998,2018-19
Eli Chuha,23,0.157,0.147,0.682,0.059000000000000004,0.14300000000000002,1,2018-19
Johnny McCants,18,0.231,0.213,0.722,0,0,NA,2018-19
Trevelin Queen,13,0.136,0.11900000000000001,0.625,0.158,0.2,0.33299999999999996,2018-19
Clayton Henry,9,0.276,0.28600000000000003,0.75,0.1,0,0,2018-19
Jabari Rice,9,0.22899999999999998,0.23800000000000002,0.625,0.111,0,0,2018-19
Mohamed Thiam,6,0.214,0.133,0.33299999999999996,0,0,NA,2018-19
C.J. Bobbitt,4,0.114,0.13,0.75,0,0,NA,2018-19
Keyon Jones,4,0.05,0,0,0.33299999999999996,0.5,1,2018-19
JoJo Zamora,3,0.015,0.03,1,0.032,0,0,2018-19
Terrell Brown,2,0,0,NA,0.043,0.2,1,2018-19
Shunn Buchanan,1,0.053,0,0,0,0,NA,2018-19
Berrick JeanLouis,1,0.077,0.1,1,0,0,NA,2018-19
Robert Brown,1,0.25,0.5,1,0,0,NA,2018-19
Total,119,0.11800000000000001,0.12300000000000001,0.653,0.053,0.044000000000000004,0.33299999999999996,2018-19
