name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Reggie Perry,34,0.165,0.183,0.688,0.2,0.262,0.611,2018-19,MississippiSt.
Aric Holman,21,0.16699999999999998,0.149,0.636,0.14300000000000002,0.136,0.3,2018-19,MississippiSt.
Quinndary Weatherspoon,20,0.07400000000000001,0.075,0.615,0.07400000000000001,0.08900000000000001,0.5710000000000001,2018-19,MississippiSt.
Abdul Ado,14,0.258,0.2,0.625,0.12,0.16,0.667,2018-19,MississippiSt.
"II,ROBERT",13,0.18899999999999997,0.162,0.6,0.081,0.133,0.667,2018-19,MississippiSt.
Robert Woodard,5,0.16699999999999998,0.125,0.5,0.375,1,0.33299999999999996,2018-19,MississippiSt.
KeyShawn Feazell,4,0.5,0,0,0.5,0.5,0.5,2018-19,MississippiSt.
Lamar Peters,2,0,0,NA,0.024,0.083,1,2018-19,MississippiSt.
Tate Clayton,1,1,1,1,NA,NA,NA,2018-19,MississippiSt.
Nick Weatherspoon,1,0.023,0.036000000000000004,1,0,0,NA,2018-19,MississippiSt.
Tyson Carter,1,0,0,NA,0,0,NA,2018-19,MississippiSt.
Total,116,0.10400000000000001,0.102,0.625,0.09,0.11699999999999999,0.54,2018-19,MississippiSt.
