name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Darien Nelson-Henry,20,0.13,0.156,0.706,0.094,0.091,0.33299999999999996,2012-13
Greg Louis,13,0.256,0.429,0.818,0.045,0.059000000000000004,0.5,2012-13
Fran Dougherty,12,0.122,0.113,0.6,0.091,0.14300000000000002,0.5,2012-13
Cameron Gunter,8,0.278,0.231,0.6,0.273,0.5,0.33299999999999996,2012-13
Henry Brooks,7,0.102,0.073,0.5,0.009000000000000001,0,0,2012-13
Patrick Lucas-Perry,3,0,0,NA,0.087,0,0,2012-13
Jamal Lewis,3,0.033,0.043,0.5,0,0,NA,2012-13
Tony Hicks,3,0.022000000000000002,0.022000000000000002,0.5,0.009000000000000001,0,0,2012-13
Miles Cartwright,3,0.022000000000000002,0.049,1,0,0,NA,2012-13
Dau Jok,2,0.2,0.16699999999999998,0.5,0,NA,NA,2012-13
Total,74,0.091,0.11199999999999999,0.667,0.027999999999999997,0.022000000000000002,0.28600000000000003,2012-13
