name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Zigmars Raimo,18,0.054000000000000006,0.067,0.778,0.095,0.1,0.444,2018-19
Samuta Avea,10,0.06,0.077,0.667,0.179,0.28600000000000003,0.5710000000000001,2018-19
Drew Buggs,10,0.08,0.049,0.429,0.04,0,0,2018-19
Dawson Carper,8,0.122,0.107,0.6,0.273,0.6,1,2018-19
Mate Colina,5,0.03,0.04,1,0.28600000000000003,0.5,0.5,2018-19
Jack Purchase,2,0.067,0.067,1,0.026000000000000002,0.04,1,2018-19
Eddie Stansberry,2,0.024,0,0,0.025,0,0,2018-19
Brandon Thomas,1,0.16699999999999998,0.25,1,0,NA,NA,2018-19
Leland Green,1,0,0,NA,0.059000000000000004,0,0,2018-19
Sheriff Drammeh,1,0,0,NA,0.028999999999999998,0,0,2018-19
Owen Hulland,1,0,0,NA,0.16699999999999998,1,1,2018-19
Justin Hemsley,1,0,0,NA,1,NA,0,2018-19
Brocke Stepteau,1,0.018000000000000002,0,0,0,0,NA,2018-19
Total,61,0.053,0.052000000000000005,0.621,0.071,0.086,0.469,2018-19
