shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.282,0.6809999999999999,0.046,0.713,2015-16
2pt Jumpers,0.33399999999999996,0.366,0.052000000000000005,0.386,2015-16
3pt Shots,0.384,0.386,0.005,0.38799999999999996,2015-16
