start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.127,0.51,0.368,0.584,0.215,0.4,0.41600000000000004,0.33299999999999996,2011-12
"Rebound, 11-30 s",0.204,0.419,0.248,0.47,0.40299999999999997,0.363,0.349,0.299,2011-12
"Opp score, 0-10 s",0.055999999999999994,0.478,0.326,0.5670000000000001,0.272,0.36,0.402,0.324,2011-12
"Opp score, 11-30 s",0.38299999999999995,0.488,0.235,0.48,0.424,0.39,0.34,0.41100000000000003,2011-12
"Steal, 0-10 s",0.086,0.596,0.5529999999999999,0.628,0.177,0.68,0.27,0.316,2011-12
"Steal, 11-30 s",0.026000000000000002,0.488,0.23800000000000002,0.6,0.381,0.43799999999999994,0.381,0.312,2011-12
Transition,0.26899999999999996,0.531,0.419,0.6,0.215,0.46299999999999997,0.36700000000000005,0.327,2011-12
