name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Godwin Okonji,24,0.29600000000000004,0.273,0.5,0,0,NA,2011-12
C.J. Blackwell,13,0.2,0.22699999999999998,0.455,0.036000000000000004,0.083,1,2011-12
Alex Osborne,12,0.21600000000000003,0.185,0.455,0.059000000000000004,0,0,2011-12
Drew Viney,12,0.14300000000000002,0.188,0.75,0.036000000000000004,0.045,0.5,2011-12
Ayodeji Egbeyemi,8,0.182,0.133,0.33299999999999996,0.069,0,0,2011-12
Ashley Hamilton,7,0.063,0.064,0.6,0.024,0.038,0.5,2011-12
LaRon Armstead,4,0.10300000000000001,0.062,0.33299999999999996,0.022000000000000002,0,0,2011-12
Edgar Garibay,4,0.222,0.273,0.75,0,0,NA,2011-12
Jarred DuBois,3,0,0,NA,0.03,0.026000000000000002,0.33299999999999996,2011-12
Anthony Ireland,2,0.009000000000000001,0.016,1,0.006,0,0,2011-12
Quincy Lawson,2,0.051,0.04,0.5,0,0,NA,2011-12
Tim Diederichs,2,0.133,0.222,1,0,0,NA,2011-12
Bruce English,1,0.16699999999999998,0,0,0,0,NA,2011-12
Total,94,0.122,0.12,0.526,0.024,0.023,0.375,2011-12
