shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.297,0.608,0.084,0.664,2013-14
2pt Jumpers,0.331,0.321,0.09,0.353,2013-14
3pt Shots,0.37200000000000005,0.365,0.005,0.36700000000000005,2013-14
