name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Cedric Blossom,294,0.547,0.515,0.483,0.69,0.418,0.46299999999999997,0.36,0.38799999999999996,0.054000000000000006,0.188,1,0.46299999999999997,0.654,2015-16
Phillip Carr,280,0.48600000000000004,0.43,0.32899999999999996,0.5329999999999999,0.327,0.364,0.275,0.679,0.307,0.337,0.862,0.39299999999999996,0.745,2015-16
Kyle Thomas,225,0.451,0.42200000000000004,0.32899999999999996,0.446,0.303,0.249,0.35700000000000004,0.55,0.42200000000000004,0.295,1,0.209,0.7020000000000001,2015-16
Rasean Simpson,217,0.541,0.48200000000000004,0.5760000000000001,0.488,0.377,0.401,0.44799999999999995,0.48700000000000004,0.023,0.6,0.667,0.613,0.7070000000000001,2015-16
Horne Andre,212,0.519,0.47600000000000003,0.42,0.449,0.1,0.11800000000000001,0.4,0.4,0.462,0.34700000000000003,0.912,0.297,0.778,2015-16
Donte Pretlow,210,0.4300000000000001,0.39299999999999996,0.5,0.486,0.235,0.314,0.273,0.222,0.18600000000000003,0.231,0.556,0.35200000000000004,0.622,2015-16
Antonio Gillespie,119,0.349,0.332,0.092,0.545,0.33299999999999996,0.42,0.28,0.28600000000000003,0.48700000000000004,0.22399999999999998,0.846,0.20199999999999999,0.5,2015-16
Vaughan Clive,112.99999999999999,0.48600000000000004,0.48200000000000004,0.168,0.632,0.25,0.239,0.40700000000000003,0.455,0.593,0.313,0.9520000000000001,0.177,0.5,2015-16
Martez Cameron,92,0.33499999999999996,0.27699999999999997,0.337,0.226,0.14300000000000002,0.457,0.19,0.25,0.207,0.368,0.857,0.424,0.59,2015-16
Tyler Streeter,50,0.59,0.52,0.42,0.667,0.071,0.14,0.429,0.33299999999999996,0.44,0.273,1,0.32,1,2015-16
Jamar Redmond,25,0.32999999999999996,0.28,0.04,1,0,0.24,0,NA,0.72,0.222,1,0.32,0.625,2015-16
Andrew Hampton,16,0.47200000000000003,0.469,0.062,0,NA,0.188,0,NA,0.75,0.41700000000000004,0.8,0.125,0.5,2015-16
Anthony Tate,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16
Total,1853,0.481,0.44,0.384,0.523,0.304,0.32799999999999996,0.32899999999999996,0.44,0.289,0.303,0.895,0.363,0.685,2015-16
