shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.318,0.591,0.084,0.645,2013-14
2pt Jumpers,0.298,0.332,0.087,0.364,2013-14
3pt Shots,0.384,0.332,0.008,0.33399999999999996,2013-14
