name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Johnathan Williams III,38,0.298,0.34700000000000003,0.68,0.191,0.14300000000000002,0.231,2013-14
Torren Jones,16,0.39299999999999996,0.444,0.727,0.33299999999999996,0.8,0.8,2013-14
Jordan Clarkson,15,0.07400000000000001,0.07400000000000001,0.6,0,0,NA,2013-14
Ryan Rosburg,12,0.129,0.109,0.636,0.1,0.25,1,2013-14
Earnest Ross,11,0.045,0.028999999999999998,0.4,0.125,0.071,0.16699999999999998,2013-14
Tony Criswell,10,0.156,0.16699999999999998,0.6,0.125,0.125,0.4,2013-14
Keanau Post,7,0.23800000000000002,0.267,0.8,0.222,0.5,1,2013-14
Jabari Brown,3,0.025,0.026000000000000002,0.667,0,0,NA,2013-14
Wes Clark,1,0,0,NA,0.025,0,0,2013-14
Danny Feldmann,1,0.25,0.5,1,NA,NA,NA,2013-14
Total,114,0.113,0.12,0.654,0.065,0.07200000000000001,0.39399999999999996,2013-14
