shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.418,0.5670000000000001,0.121,0.6459999999999999,2016-17
2pt Jumpers,0.217,0.39,0.036000000000000004,0.40399999999999997,2016-17
3pt Shots,0.364,0.364,0.012,0.368,2016-17
