name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Anthony Green,23,0.228,0.268,0.7140000000000001,0.154,0.5,1,2016-17
Alex Murphy,13,0.08800000000000001,0.106,0.769,0,0,NA,2016-17
Maxime Boursiquot,11,0.11699999999999999,0.136,0.667,0.062,0.125,0.5,2016-17
T.J. Williams,8,0.034,0.034,0.5710000000000001,0.008,0,0,2016-17
Jeremy Miller,6,0.188,0.20800000000000002,0.833,0,0,NA,2016-17
Shawn Occeus,4,0.11800000000000001,0.111,0.5,0,0,NA,2016-17
Bolden Brace,2,0.042,0,0,0.091,0.25,1,2016-17
Sajon Ford,2,0.33299999999999996,0.5,1,0,NA,NA,2016-17
Devon Begley,1,0.017,0,0,0,0,NA,2016-17
Total,70,0.092,0.106,0.688,0.023,0.047,0.667,2016-17
