name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Chevez Goodwin,35,0.174,0.185,0.727,0.024,0.043,1,2019-20
Messiah Jones,18,0.13,0.121,0.706,0.059000000000000004,0.16699999999999998,1,2019-20
Trevor Stumpe,9,0.15,0.16,0.667,0.043,0,0,2019-20
Isaiah Bigelow,7,0.25,0.222,0.5710000000000001,0,0,NA,2019-20
Tray Hollowell,4,0.079,0.125,1,0,0,NA,2019-20
Storm Murphy,3,0.013000000000000001,0,0,0,0,NA,2019-20
Zion Richardson,3,0.182,0.16699999999999998,0.5,0,0,NA,2019-20
Ryan Larson,2,0.031,0,0,0,0,NA,2019-20
David Appelgren,1,0.25,0,0,NA,NA,NA,2019-20
Nathan Hoover,1,0,0,NA,0.008,0,0,2019-20
Donovan Theme-Love,1,0,0,NA,0,0,NA,2019-20
Total,84,0.113,0.11699999999999999,0.6759999999999999,0.013000000000000001,0.019,0.6,2019-20
