shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.349,0.536,0.125,0.613,2014-15,SouthDakotaSt.
2pt Jumpers,0.32899999999999996,0.33799999999999997,0.067,0.36200000000000004,2014-15,SouthDakotaSt.
3pt Shots,0.322,0.337,0.008,0.34,2014-15,SouthDakotaSt.
